hotelId,name,type,description,url,rating,address/full,location/lat,location/lng,stat_2022
2584923,Berger's Apartment,apartment,"במקום האירוח Berger's Apartment יש נוף לעיר, מרפסת וקומקום, והוא שוכן במרחק של כ-16 ק''מ ממועדון היאכטות המלכותי. מקום האירוח נמצא במרחק של 1.6 ק''מ מחוף קיסוסקי, ותוכלו למצוא בו טרסה וחניה פרטית בחינם.

הדירה כוללת מיזוג אוויר, חדר מגורים, מטבח מאובזר במלואו עם מקרר ומכונת קפה וחדר רחצה עם מקלחת ומוצרי טיפוח ללא תשלום. מספר חדרי השינה: 2. בדירה תוכלו למצוא מגבות ומצעים.

בקרבת מקום תוכלו ליהנות מרכיבה על אופניים.

מקום האירוח Berger's Apartment ממוקם במרחק של 23 ק''מ מנמל עקבה ו-31 ק''מ ממפרץ טאלה עקבה.במיוחד זוגות אוהבים את המיקום הזה – הם נתנו לו ציון של 8.5 בגלל ההתאמה לטיול זוגי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/bergers-apartment.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,9.4,"Simtat Yam Suf 10, אילת, 8813301, ישראל",29.5597487,34.9519821,16
11695523,Luxury Penthouse #49 By Hashdera Eilat,apartment,"במקום האירוח Luxury Penthouse #49 By Hashdera Eilat יש נוף להרים, מרפסת וקומקום, והוא שוכן במרחק של כ-1.4 ק''מ מפנינת חוף אלמוג. בדירה יש כספומט, אינטרנט אלחוטי בחינם וחניה פרטית בחינם.

הדירה כוללת מיזוג אוויר, חדר מגורים, מטבח מאובזר במלואו עם מקרר ומכונת קפה וחדר רחצה עם מקלחת ומוצרי טיפוח ללא תשלום. מספר חדרי השינה: 2. בדירה תוכלו למצוא מגבות ומצעים.

מקום האירוח Luxury Penthouse #49 By Hashdera Eilat ממוקם במרחק של 16 ק''מ ממועדון היאכטות המלכותי ו-26 ק''מ מנמל עקבה.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/hashdera-eilat.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,9.1,"Almogim Street, אילת, 8801142, ישראל",29.559747710051,34.954739653867,16
13708297,New Dream Studio - דירות נופש אילת,apartment,"מקום האירוח New Dream Studio - דירות נופש אילת ממוקם באילת, במרחק של 1.3 ק''מ מחוף קיסוסקי ו-17 ק''מ ממועדון היאכטות המלכותי, ויש בו מיזוג אוויר. מקום האירוח שוכן במרחק של 27 ק''מ מנמל עקבה, ויש בו כספומט.

בדירה יש נוף לעיר, וגם טלוויזיה בעלת מסך שטוח עם כבלים, מטבח מאובזר היטב עם מקרר, מיקרוגל וכיריים וחדר רחצה עם מקלחת ומוצרי טיפוח ללא תשלום.

מקום האירוח New Dream Studio - דירות נופש אילת נמצא במרחק של 32 ק''מ ממפרץ טאלה עקבה ו-3.9 ק''מ מEilat Botanical Garden.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/new-dream-dyrvt-nvpsh-ylt.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,8.0,"Anafa Street 1, אילת, 8880000, ישראל",29.5542382,34.9447058,31
4016297,Hanna's Place - Great Location,apartment,"מקום האירוח Hanna's Place - Great Location שוכן באילת, במרחק של 1.1 ק''מ מחוף קיסוסקי, 17 ק''מ ממועדון היאכטות המלכותי ו-27 ק''מ מנמל עקבה, ויש בו פטיו ואינטרנט אלחוטי בחינם. הדירה ממוקמת בבניין שנבנה בשנת 2000, במרחק של 32 ק''מ ממפרץ טאלה עקבה ו-3.9 ק''מ מEilat Botanical Garden.

הדירה ממוקמת בקומת הקרקע ובמקום יש מיזוג אוויר, טלוויזיה בעלת מסך שטוח עם ערוצי כבלים ומטבח מאובזר במלואו שכולל מקרר ומיקרוגל. מספר חדרי השינה: 1. בחדר הרחצה יש מקלחת ומוצרי טיפוח ללא תשלום, ומגבות ומצעים זמינים.

בקרבת מקום תוכלו ליהנות משנורקלינג.

מקום האירוח Hanna's Place - Great Location ממוקם במרחק של 6.8 ק''מ מפארק המצפה התת ימי ו-17 ק''מ ממבצר עקבה.במיוחד זוגות אוהבים את המיקום הזה – הם נתנו לו ציון של 9.3 בגלל ההתאמה לטיול זוגי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/hanna-39-s-place-gallery-great-location.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,9.0,"110 Eilot Street, אילת, 88000, ישראל",29.552845614966834,34.94608511241154,31
14490417,Dreamy Rent- Aqua Vista eilat,villa,"מקום האירוח Dreamy Rent- Aqua Vista eilat שוכן באילת, במרחק של 16 ק''מ ממועדון היאכטות המלכותי ו-26 ק''מ מנמל עקבה, ויש בו אינטרנט אלחוטי בחינם ומיזוג אוויר. מקום האירוח ממוקם במרחק של 1.4 ק''מ מחוף מיקי, ותוכלו למצוא בו בריכת שחייה חיצונית וחניה פרטית בחינם.

בנוסף למרפסת ונוף לעיר, בווילה יש חדר מגורים, טלוויזיה בעלת מסך שטוח עם כבלים, מטבח מאובזר וחדר רחצה עם מקלחת ואמבטיה. מספר חדרי השינה: 5. בווילה תוכלו למצוא מגבות ומצעים.

מקום האירוח Dreamy Rent- Aqua Vista eilat נמצא במרחק של 30 ק''מ ממפרץ טאלה עקבה ו-2.6 ק''מ מEilat Botanical Garden.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/dreamy-rent-hatikva-villa.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,10.0,"התקווה 42 אילת וילה, אילת, 8818021, ישראל",29.5590047,34.9552777,13
299118,אכסניית בית הערבה,hostel,"אכסניית בית הערבה (Arava Hostel) ממוקמת במרכז העיר אילת, במרחק 10 דקות הליכה מהחוף הצפוני, ומציעה חניה חינם ואינטרנט אלחוטי חינם. החדרים וחדרי המעונות מרוהטים בפשטות וכוללים מיזוג אוויר.

החדרים כוללים חדר רחצה פרטי. חדרי המעונות המעורבים מציעים מתקנים משותפים.

מקום האירוח כולל טרסת שמש מרגיעה, מטבח משותף לשימושכם ומתקני ברביקיו.

פארק המצפה התת ימי נמצא במרחק של 10 דקות נסיעה במונית. נמל התעופה הבינלאומי רמון - אילת נמצא במרחק של כ-20 ק“מ.במיוחד זוגות אוהבים את המיקום הזה – הם נתנו לו ציון של 8.4 בגלל ההתאמה לטיול זוגי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/arava-hostel.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,7.6,"האלמוגים 106, אילת, 88011, ישראל",29.559412757019096,34.954869747161865,16
11817327,Luxury Family Apartment #28 By Hashdera Eilat,apartment,"במקום האירוח Luxury Family Apartment #28 By Hashdera Eilat יש נוף לעיר, מרפסת וקומקום, והוא שוכן במרחק של כ-1.4 ק''מ מפנינת חוף אלמוג. בדירה יש כספומט, אינטרנט אלחוטי בחינם וחניה פרטית בחינם.

הדירה כוללת מיזוג אוויר, חדר מגורים, מטבח מאובזר במלואו עם מקרר ומכונת קפה וחדר רחצה עם מקלחת ומוצרי טיפוח ללא תשלום. מספר חדרי השינה: 2. בדירה תוכלו למצוא מגבות ומצעים.

מקום האירוח Luxury Family Apartment #28 By Hashdera Eilat ממוקם במרחק של 16 ק''מ ממועדון היאכטות המלכותי ו-26 ק''מ מנמל עקבה.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/family-apartment-28-by-hashdera-eilat.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,9.3,"Almogim Street, אילת, 8801142, ישראל",29.559634580349,34.954707626749,16
11739641,Luxury Suite Apartment #48 By Hashdera Eilat,apartment,"במקום האירוח Luxury Suite Apartment #48 By Hashdera Eilat יש נוף לעיר, מרפסת וקומקום, והוא שוכן במרחק של כ-1.4 ק''מ מפנינת חוף אלמוג. בדירה יש כספומט, אינטרנט אלחוטי בחינם וחניה פרטית בחינם.

הדירה כוללת מיזוג אוויר, חדר מגורים, מטבח מאובזר במלואו עם מקרר ומכונת קפה וחדר רחצה עם מקלחת ומוצרי טיפוח ללא תשלום. מספר חדרי השינה: 1. בדירה תוכלו למצוא מגבות ומצעים.

מקום האירוח Luxury Suite Apartment #48 By Hashdera Eilat שוכן במרחק של 16 ק''מ ממועדון היאכטות המלכותי ו-26 ק''מ מנמל עקבה.במיוחד זוגות אוהבים את המיקום הזה – הם נתנו לו ציון של 8.9 בגלל ההתאמה לטיול זוגי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/suite-apartment-48-by-hashdera-eilat.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,9.5,"Almogim Street, אילת, 8801142, ישראל",29.559642914428,34.954695690043,16
12038521,פנינה בשדרה,apartment,"מקום האירוח פנינה בשדרה שוכן באילת, במרחק של 1.4 ק''מ מפנינת חוף אלמוג ו-16 ק''מ ממועדון היאכטות המלכותי, וכולל מגוון מתקנים ושירותים כמו אינטרנט אלחוטי בחינם וטלוויזיה בעלת מסך שטוח. תוכלו ליהנות ממרפסת וטרסה.

הדירה כוללת מיזוג אוויר, חדר מגורים, מטבח מאובזר במלואו עם מקרר ומכונת קפה וחדר רחצה עם מקלחת ומייבש שיער. מספר חדרי השינה: 3. בדירה תוכלו למצוא מגבות ומצעים.

מקום האירוח פנינה בשדרה נמצא במרחק של 26 ק''מ מנמל עקבה ו-30 ק''מ ממפרץ טאלה עקבה.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/pnynh-bshdrh.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,9.3,"אלמוגים, אילת, 8801142, ישראל",29.559727727377,34.954614914432,16
11897684,Luxury Suite Apartment With Sea View #54 By Hashdera Eilat,apartment,"במקום האירוח Luxury Suite Apartment With Sea View #54 By Hashdera Eilat יש נוף לעיר, מרפסת וקומקום, והוא שוכן במרחק של כ-1.4 ק''מ מפנינת חוף אלמוג. בדירה יש כספומט, אינטרנט אלחוטי בחינם וחניה פרטית בחינם.

הדירה כוללת מיזוג אוויר, חדר מגורים, מטבח מאובזר במלואו עם מקרר ומכונת קפה וחדר רחצה עם מקלחת ומוצרי טיפוח ללא תשלום. מספר חדרי השינה: 1. בדירה תוכלו למצוא מגבות ומצעים.

מקום האירוח Luxury Suite Apartment With Sea View #54 By Hashdera Eilat ממוקם במרחק של 16 ק''מ ממועדון היאכטות המלכותי ו-26 ק''מ מנמל עקבה.במיוחד זוגות אוהבים את המיקום הזה – הם נתנו לו ציון של 9.6 בגלל ההתאמה לטיול זוגי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/suite-apartment-with-sea-view-54-by-hashdera-eilat.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,8.9,"Almogim Street, אילת, 8801142, ישראל",29.559612167714,34.954701255153,16
7557208,123Eilat tzofit,apartment,"במקום האירוח 123Eilat tzofit יש נוף לעיר, אינטרנט אלחוטי בחינם וחניה פרטית בחינם, והוא ממוקם באילת, במרחק של 1 ק''מ מחוף קיסוסקי.

בחלק מיחידות האירוח יש מיזוג אוויר, טלוויזיה בעלת מסך שטוח, מכונת כביסה, קומקום ומטבח.

במקום האירוח תוכלו גם לנוח ולהירגע בגינה.

מקום האירוח 123Eilat tzofit נמצא במרחק של 17 ק''מ ממועדון היאכטות המלכותי ו-24 ק''מ מנמל עקבה.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/123eilat.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,7.0,"Eilot 61, apartment 416, אילת, 8803255, ישראל",29.55260755817681,34.94679594843056,31
14401164,Eilat Vacation Apartment,apartment,"מקום האירוח Eilat Vacation Apartment שוכן באילת, במרחק של 1.4 ק''מ בלבד מפנינת חוף אלמוג, ומציע אירוח עם נוף לעיר, אינטרנט אלחוטי בחינם וחניה פרטית בחינם. מקום האירוח כולל נוף להרים ומרפסת.

הדירה כוללת מיזוג אוויר, חדר מגורים, מטבח מאובזר במלואו עם מקרר ומכונת קפה וחדר רחצה עם מקלחת. מספר חדרי השינה: 2. בדירה תוכלו למצוא מגבות ומצעים.

מקום האירוח Eilat Vacation Apartment ממוקם במרחק של 16 ק''מ ממועדון היאכטות המלכותי ו-26 ק''מ מנמל עקבה.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/eilat-vacation-apartment.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,9.8,"אלמוגים 25, אילת, 8801144, ישראל",29.5593472,34.9542065,16
13130276,Porto Apartment - By Harim,apartment,"מקום האירוח Porto Apartment - By Harim שוכן באילת שבאזור South District Israel, וכולל מרפסת. מקום האירוח נמצא במרחק של 1.5 ק''מ מפנינת חוף אלמוג, ויש בו אינטרנט אלחוטי בחינם וחניה פרטית שזמינה במקום האירוח.

בדירה יש מיזוג אוויר, חדר מגורים ומטבח מאובזר במלואו. מספר חדרי השינה: 2. מספר חדרי הרחצה: 1. בדירה יש גם חדר רחצה.

מקום האירוח Porto Apartment - By Harim ממוקם במרחק של 16 ק''מ ממועדון היאכטות המלכותי ו-26 ק''מ מנמל עקבה.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/porto-apartment-by-harim.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,8.0,"הצדפים, אילת, 8801176, ישראל",29.5593287306644,34.9541030956895,16
7732642,Soof Boutique apartment,apartment,"מקום האירוח Soof Boutique apartment נמצא במרחק של 1.6 ק''מ מפנינת חוף אלמוג, ומציע יחידות אירוח ממוזגות עם מרפסת ואינטרנט אלחוטי בחינם.

בכל יחידה יש טרסה, מטבח מאובזר במלואו עם מקרר, פינת ישיבה עם מיטת ספה, טלוויזיה, מכונת כביסה וחדר רחצה פרטי עם מקלחת ומייבש שיער. יש שם גם כיריים וטוסטר, בנוסף לקומקום.

מקום האירוח Soof Boutique apartment ממוקם במרחק של 16 ק''מ ממועדון היאכטות המלכותי ו-23 ק''מ מנמל עקבה.במיוחד זוגות אוהבים את המיקום הזה – הם נתנו לו ציון של 9.2 בגלל ההתאמה לטיול זוגי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/soof-boutique-apartment.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,8.6,"63 Eilot Street, apartment 3, אילת, 88000, ישראל",29.560295253606,34.953026340188,16
11097490,דירה משפחתית סופר מרווחת במיקום מרכזי - By Edomlux,apartment,"מקום האירוח דירה משפחתית סופר מרווחת במיקום מרכזי - By Edomlux ממוקם באילת, במרחק של 1.6 ק''מ בלבד מפנינת חוף אלמוג, וכולל אירוח עם נוף לעיר, אינטרנט אלחוטי בחינם וחניה פרטית בחינם. מקום האירוח מציע נוף להרים ומרפסת.

הדירה כוללת מיזוג אוויר, חדר מגורים, מטבח מאובזר במלואו עם מקרר ומכונת קפה וחדר רחצה עם מקלחת ומייבש שיער. מספר חדרי השינה: 2. בדירה תוכלו למצוא מגבות ומצעים.

מקום האירוח דירה משפחתית סופר מרווחת במיקום מרכזי - By Edomlux נמצא במרחק של 16 ק''מ ממועדון היאכטות המלכותי ו-23 ק''מ מנמל עקבה.במיוחד זוגות אוהבים את המיקום הזה – הם נתנו לו ציון של 8.9 בגלל ההתאמה לטיול זוגי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/dyrh-mshpkhtyt-svpr-mrvvkht-bmyqvm-mrkzy-by-edom.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,9.3,"הצדפים, אילת, 88000, ישראל",29.559311086541,34.953874185914,16
299725,אסטרל נירוונה קלאב - חצי פנסיון פרימיום,hotel,"אסטרל נירוונה קלאב

מה המשפחה שלך אוהבת לעשות בחופשה? מלון 'אסטרל נירוונה קלאב - חצי פנסיון פרימיום' (Hotel Astral Nirvana Club- Half Board) הוא חלק מקבוצת מלונות אסטרל, ויש בו הכל: כמה מהסוויטות הכי גדולות בעיר, בריכות מחוממות חיצוניות ומקורות, שעשועי מים לילדים וילדות ולמבוגרים ומבוגרות, ארוחות בוקר מעולות, קפה ועוגה כל יום אחר הצהריים, ועוד הרבה הפתעות שישדרגו את השהייה.

תמיד קורה כאן משהו – פעילויות מהנות, מופעים מלהיבים, נשנושים טעימים או אטרקציות מרגשות. עם כל כך הרבה מה לעשות, יכול להיות שלא תרצו לעזוב! אבל אם בכל זאת תרצו לצאת מהמלון, בהליכה קלה תוכלו לבקר בטיילת, בקניון 'מול הים', בחוף, בקולנוע ובהמון מסעדות ובתי קפה.

בין פעילות כיפית אחת לשנייה, תוכלו ליהנות מהסוויטות הנוחות והמפוארות של מקום האירוח שמצוידות בכל מה שאפשר לבקש לשהייה המושלמת. הצוות במקום ישמח למלא כל בקשה מיוחדת, כדי שתוכלו להתפנק וליהנות מהזמן שלכם כאן.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/astral-topaz.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,8.2,"Shfifon Street 9, אילת, 88013, ישראל",29.556361009515715,34.95471954345703,12
3638676,marianne garden apartment,apartment,"מקום האירוח marianne garden apartment נמצא באילת, במרחק של 1.6 ק''מ מפנינת חוף אלמוג ו-16 ק''מ ממועדון היאכטות המלכותי, וכולל יחידת אירוח ממוזגת עם מרפסת ואינטרנט אלחוטי בחינם. תוכלו ליהנות מפטיו ומתקני ברביקיו.

בנוסף לטרסה ונוף לעיר, בדירה יש חדר מגורים, טלוויזיה בעלת מסך שטוח עם ערוצי לוויין, מטבח מאובזר וחדר רחצה עם בידה ומקלחת. מספר חדרי השינה: 2. בדירה תוכלו למצוא מגבות ומצעים.

לאחר יום של טיולי הליכה או רכיבה על אופניים, תוכלו לנוח ולהירגע בגינה או באזור הטרקלין המשותף.

מקום האירוח marianne garden apartment שוכן במרחק של 27 ק''מ מנמל עקבה ו-31 ק''מ ממפרץ טאלה עקבה.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/marianne-garden-apartment.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,8.3,"220 Eilot Street, אילת, 88000, ישראל",29.560506581355124,34.95252681816862,14
240604,הורייזון רד סי (לשעבר בראון רד סי),hotel,"מלון הורייזון רד סי (Horizon Red Sea) שוכן במיקום מרכזי בעיר הנופש הפופולרית אילת, ויש בו בריכת שחייה, חדר אוכל ובר בלובי. מקום האירוח קרוב למרכזי הקניות הראשיים, לתחנת האוטובוס ולנמל התעופה של אילת.

 ליד המלון תמצאו את השוק העירוני ואת אזור הקניות וחיי הלילה המרכזי של אילת. החוף נמצא במרחק של 15 דקות הליכה, ונמל התעופה של אילת נמצא במרחק של פחות מ-5 דקות נסיעה במונית ממקום האירוח.

כל החדרים ממוזגים וכוללים טלוויזיה עם ערוצי כבלים וחדר רחצה פרטי עם מייבש שיער. בחלקם יש מרפסת או פטיו. במקום מגישים בופה ארוחת בוקר.

אזור הבריאות כולל סאונה וחדרי עיסוי. בקומת הבידור תמצאו מועדון ילדים עם קונסולות משחק Wii ו-PS3.

דלפק הקבלה פועל 24 שעות ביממה, ויש חניה בכפוף לזמינות.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/rimonim-central-park.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,6.7,"פארק בנימין 10, אילת, 88122, ישראל",29.55371982029621,34.95276153087616,12
9524694,Eilat Charming Studio-Balcony,apartment,"מידע כללי על מקום האירוחאירוח נוח: סטודיו מקסים אילת-בלקוני (Eilat Charming Studio-Balcony) באילת מציע טרסה ו-WiFi חינם. הדירה כוללת מרפסת עם נוף לים, מיזוג אוויר ומטבחון.

אביזרי נוחות מודרניים: האורחות והאורחים נהנים מחדר רחצה פרטי, מטבח ופינת אוכל. מתקנים נוספים כוללים מעלית, מינימרקט, אזור ישיבה חיצוני, חדרי משפחה ושירותי צ'ק-אין וצ'ק-אאוט מהירים.

מיקום נוח: המקום ממוקם 15 דקות מחוף קיסוסקי ו-2 ק""מ מהטיילת של אילת, בקרבת אטרקציות כמו פארק המצפה התת-ימי (7 ק""מ) והגן הבוטני של אילת (4 ק""מ). צלילה זמינה בסביבה.

שביעות רצון האורחים: מקום האירוח זוכה לדירוג גבוה בזכות ניקיון החדרים, המרפסת והמיקום הנוח.במיוחד זוגות אוהבים את המיקום הזה – הם נתנו לו ציון של 8.7 בגלל ההתאמה לטיול זוגי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/eilat-charming-studio-balcony.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,9.1,"1 Anafa Street, אילת, 88000, ישראל",29.553997295096,34.945246782296,31
11841033,לואיס בוטיק- LUIS Boutique,villa,"במקום האירוח לואיס בוטיק- LUIS Boutique יש בריכת שחייה חיצונית ונוף לבריכה, והוא שוכן באילת, במרחק של 800 מ' מחוף קיסוסקי ו-16 ק''מ ממועדון היאכטות המלכותי. בווילה יש גם בריכה פרטית.

הווילה ממוקמת בקומת הקרקע ובמקום יש מיזוג אוויר, טלוויזיה בעלת מסך שטוח עם ערוצי כבלים ומטבח מאובזר במלואו שכולל מקרר ומיקרוגל. מספר חדרי השינה: 4. הווילה כוללת פינת ישיבה וחדר רחצה עם מקלחת.

במקום האירוח לואיס בוטיק- LUIS Boutique יש מתקני ברביקיו.

מקום האירוח לואיס בוטיק- LUIS Boutique ממוקם במרחק של 27 ק''מ מנמל עקבה ו-31 ק''מ ממפרץ טאלה עקבה.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/lvys-bvtyq-luis-boutique.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,8.7,"צופית, אילת, ישראל",29.5528514,34.9491321,31
13889670,oasis apartment,apartment,"מקום האירוח oasis apartment שוכן באילת, במרחק של 16 ק''מ ממועדון היאכטות המלכותי, 26 ק''מ מנמל עקבה ו-31 ק''מ ממפרץ טאלה עקבה. מקום האירוח נמצא במרחק של 1.5 ק''מ מפנינת חוף אלמוג, ויש בו אינטרנט אלחוטי בחינם וחניה פרטית שזמינה במקום האירוח.

בדירה יש מיזוג אוויר, מוצרי טיפוח ללא תשלום, מייבש שיער וחדר מגורים. מספר חדרי השינה: 1. מספר חדרי הרחצה: 2. בדירה יש מרפסת, בנוסף אל טלוויזיה בעלת מסך שטוח, מטבח וחדר רחצה עם מקלחת ונעלי בית.

מקום האירוח oasis apartment נמצא במרחק של 2.6 ק''מ מEilat Botanical Garden ו-8.1 ק''מ מפארק המצפה התת ימי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/oasis-apartment-ylt.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,6.9,"הצדפים 4 דירה 18 קומה 2, אילת, 880000, ישראל",29.5591711,34.9537213,16
9518128,BRiGHT AND COZY STUDIO SUiTE EiLAT,apartment,"מידע כללי על מקום האירוחאירוח נוח: BRiGHT AND COZY STUDIO SUiTE EiLAT (ברייט אנד קוזי סטודיו סוויט אילת) באילת מציע דירה מרווחת עם אינטרנט אלחוטי חינם, מיזוג אוויר ומטבח מאובזר לחלוטין. האורחות והאורחים נהנים מנוף לים, חדר רחצה פרטי ואזור ישיבה נוח.

מתקנים נוחים: במקום האירוח יש שירותי צ'ק-אין וצ'ק-אאוט פרטיים ומהירים, מעלית, מינימרקט וחדרי משפחה. חניה חינם זמינה באתר, והדירה ידידותית לחיות מחמד.

אטרקציות מקומיות: חוף קיסוסקי נמצא במרחק של 15 דקות הליכה, בעוד הטיילת של אילת נמצאת במרחק של 2 ק""מ מהדירה. אטרקציות נוספות בסביבה כוללות את הגן הבוטני של אילת (4 ק""מ) ואת פארק המצפה התת-ימי (7 ק""מ). צלילה זמינה בסביבה.

שביעות רצון האורחים: מקום האירוח BRiGHT AND COZY STUDIO SUiTE EiLAT זוכה לדירוג גבוה בזכות המטבח, ניקיון החדרים והערך לכסף, ומבטיח שהייה נעימה לכל האורחות והאורחים.במיוחד זוגות אוהבים את המיקום הזה – הם נתנו לו ציון של 8.0 בגלל ההתאמה לטיול זוגי.המרחקים בתיאור מקום האירוח מחושבים באמצעות © OpenStreetMap",https://www.booking.com/hotel/il/bright-and-cozy-1br-suite-eilat.he.html?selected_currency=ILS&lang=he&group_adults=2&group_children=0&no_rooms=1&soz=1&lang_changed=1&explicit_lang_change=1&explicit_curr_change=1,8.8,"1 Anafa Street, אילת, 88000, ישראל",29.554043033956,34.945244198497,31
